run_id,filename,number_of_data,model,prompt_type,number_of_shots,temperature,max_new_tokens,batch_size,pad_token,pad_token_id,eos_token_id,seed,device,exact_match_accuracy,exact_match_f1,exact_match_loss,exact_match_gain,bert_score_accuracy,bert_score_f1,bert_score_loss,bert_score_gain,edit_distance,single_bert_score
20230603_173822,logical_deduction/task.json,295,google/flan-t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.3389830508,0.3392761119,0,100,-100,-100,-100,-100,5.661016949,-100
20230603_173826,logical_deduction/task.json,295,google/flan-t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.3355932203,0.3294370081,0,99,-100,-100,-100,-100,5.66440678,-100
20230603_173830,logical_deduction/task.json,295,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.02711864407,0.03795309168,2,8,0.3220338983,0.2567324651,65,59,24.13220339,0.8755978346
20230603_173835,logical_deduction/task.json,295,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.02711864407,0.03795309168,2,8,0.3220338983,0.2554978972,63,57,24.12542373,0.875430584
20230603_173840,logical_deduction/task.json,295,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.02711864407,0.03795309168,2,8,0.3186440678,0.250977222,65,57,24.16271186,0.8752482533
20230603_173844,logical_deduction/task.json,295,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.08813559322,0.09928926795,0,26,0.3050847458,0.2325232622,73,63,26.22711864,0.8995682001
20230603_173851,logical_deduction/task.json,295,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.09152542373,0.1017768301,0,27,0.3118644068,0.2353147236,70,62,26.25423729,0.8998092413
20230603_173857,logical_deduction/task.json,295,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.09152542373,0.1017768301,0,27,0.3118644068,0.2360043788,72,62,26.20677966,0.8997331262
20230603_174607,logical_deduction/task.json,295,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.1966101695,0.1761734694,5,53,0.3288135593,0.2441237225,58,53,36.31864407,0.9156225324
20230603_174618,logical_deduction/task.json,295,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.2,0.1804591837,5,54,0.3322033898,0.246091954,57,54,36.22711864,0.9157996178
20230603_174629,logical_deduction/task.json,295,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.2,0.179744898,5,54,0.3288135593,0.2447126437,58,53,36.31525424,0.9156460762
20230603_174641,logical_deduction/task.json,295,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.0813559322,0.08700980392,0,24,0.3525423729,0.2640702732,60,62,43.01355932,0.9100828767
20230603_174655,logical_deduction/task.json,295,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.0813559322,0.08700980392,0,24,0.3423728814,0.2556009647,62,61,43.02033898,0.9099394083
20230603_174709,logical_deduction/task.json,295,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.08474576271,0.08911064426,0,25,0.3559322034,0.2680884772,60,63,43.0440678,0.9102154374
20230603_174723,logical_deduction/task.json,295,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,52.35932203,-100
20230603_174734,logical_deduction/task.json,295,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,52.25423729,-100
20230603_174746,logical_deduction/task.json,295,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,52.48135593,-100
20230603_174757,logical_deduction/task.json,295,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,50.56271186,-100
20230603_174811,logical_deduction/task.json,295,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,50.65762712,-100
20230603_174826,logical_deduction/task.json,295,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,0,0,-100,-100,-100,-100,50.58305085,-100
20230603_174840,logical_deduction/task.json,295,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.006779661017,0.007462686567,2,2,0.3220338983,0.2209376482,55,49,34.76271186,0.8947591782
20230603_174852,logical_deduction/task.json,295,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.006779661017,0.007462686567,2,2,0.3220338983,0.2210224119,56,50,34.82711864,0.8948234916
20230603_174903,logical_deduction/task.json,295,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.006779661017,0.007462686567,2,2,0.3288135593,0.2243857153,55,50,34.77288136,0.8948349953
20230603_174915,logical_deduction/task.json,295,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.03050847458,0.0254779284,0,9,0.3186440678,0.2320574965,73,67,45.87457627,0.8957270384
20230603_174928,logical_deduction/task.json,295,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.03050847458,0.0254779284,0,9,0.3152542373,0.2200208882,73,66,45.94915254,0.8957612514
20230603_174941,logical_deduction/task.json,295,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.03050847458,0.0254779284,0,9,0.3152542373,0.2298442168,74,65,45.85423729,0.8956744671
20230603_180005,logical_deduction/task.json,295,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.5830508475,0.5090619474,32,108,0.5288135593,0.4581028113,28,91,7.250847458,0.9216334224
20230603_180013,logical_deduction/task.json,295,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.5796610169,0.5060103042,32,105,0.5254237288,0.4550295252,28,88,7.288135593,0.9216423631
20230603_180021,logical_deduction/task.json,295,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.5796610169,0.5043559336,33,106,0.5254237288,0.4533634214,29,89,7.271186441,0.9217311144
20230603_180029,logical_deduction/task.json,295,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.5796610169,0.508399293,31,105,0.5288135593,0.4563762529,26,87,7.389830508,0.9219461679
20230603_180040,logical_deduction/task.json,295,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.5796610169,0.508399293,32,105,0.5288135593,0.4563762529,26,87,7.389830508,0.9219461679
20230603_180051,logical_deduction/task.json,295,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.5762711864,0.5076500423,31,104,0.5254237288,0.4556217257,26,87,7.413559322,0.9218104482
20230603_180102,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.5525423729,0.5331140895,43,107,-100,-100,-100,-100,5.447457627,-100
20230603_180107,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.5525423729,0.5331140895,45,109,-100,-100,-100,-100,5.447457627,-100
20230603_180112,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.5491525424,0.5310071064,44,106,-100,-100,-100,-100,5.450847458,-100
20230603_180116,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.5627118644,0.5391842122,41,107,-100,-100,-100,-100,5.437288136,-100
20230603_180125,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.5627118644,0.5391842122,40,106,-100,-100,-100,-100,5.437288136,-100
20230603_180133,logical_deduction/task.json,295,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.5627118644,0.5391842122,39,106,-100,-100,-100,-100,5.437288136,-100
20230603_180142,logical_deduction/task.json,295,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0,0,8,0,0.3525423729,0.2420259899,48,57,27.8,0.8191626072
20230603_180145,logical_deduction/task.json,295,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0,0,8,0,0.3525423729,0.2420259899,48,57,27.8,0.8191626072
20230603_180148,logical_deduction/task.json,295,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0,0,8,0,0.3525423729,0.2420259899,47,57,27.8,0.8191626072
20230603_180152,logical_deduction/task.json,295,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100 80GB PCIe,0.08474576271,0.1070480929,17,16,0.3288135593,0.2508444046,40,47,22.69152542,0.9087768793
20230603_180204,logical_deduction/task.json,295,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100 80GB PCIe,0.0813559322,0.1040630182,18,15,0.3288135593,0.2506473603,41,46,22.62711864,0.9088773131
20230603_180215,logical_deduction/task.json,295,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100 80GB PCIe,0.0813559322,0.1040630182,18,15,0.3288135593,0.2513041748,41,46,22.67118644,0.9088181257
20230603_215732,logical_deduction/task.json,295,text-davinci-003,closed,0,0,adaptive,None,None,None,None,None,None,0.5152542373,0.4736771622,-100,-100,0.6677966102,0.5837805614,-100,-100,5.244067797,0.9693893194
20230603_220331,logical_deduction/task.json,295,text-davinci-003,closed,5,0,adaptive,None,None,None,None,None,None,0.5593220339,0.5217703626,-100,-100,0.7457627119,0.6775208405,-100,-100,4.583050847,0.9714748859
20230603_220932,logical_deduction/task.json,295,text-davinci-003,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.6271186441,0.5513238364,-100,-100,-100,-100,-100,-100,23.57288136,-100
20230603_221522,logical_deduction/task.json,295,text-davinci-003,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.6644067797,0.5947840258,-100,-100,-100,-100,-100,-100,1.33559322,-100
20230603_222118,logical_deduction/task.json,295,text-davinci-003,open,0,0,adaptive,None,None,None,None,None,None,0.01016949153,0.01111111111,-100,-100,0.3491525424,0.2790486915,-100,-100,24.85084746,0.8672866821
20230603_222706,logical_deduction/task.json,295,text-davinci-003,open,5,0,adaptive,None,None,None,None,None,None,0.1966101695,0.2266770942,-100,-100,0.3491525424,0.2833061535,-100,-100,11.81355932,0.9480621815
20230605_121040,logical_deduction/task.json,295,text-davinci-001,closed,0,0,adaptive,None,None,None,None,None,None,0.02033898305,0.03012345679,-100,-100,0.3491525424,0.2643583585,-100,-100,13.00338983,0.9395393729
20230605_121621,logical_deduction/task.json,295,text-davinci-001,closed,5,0,adaptive,None,None,None,None,None,None,0.2237288136,0.1886518959,-100,-100,0.3627118644,0.3023755164,-100,-100,7.06779661,0.9611367583
20230605_122154,logical_deduction/task.json,295,text-davinci-001,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.3661016949,0.335654317,-100,-100,-100,-100,-100,-100,23.40677966,-100
20230605_122728,logical_deduction/task.json,295,text-davinci-001,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.3728813559,0.3902098135,-100,-100,-100,-100,-100,-100,1.627118644,-100
20230605_123315,logical_deduction/task.json,295,text-davinci-001,open,0,0,adaptive,None,None,None,None,None,None,0.01694915254,0.01791044776,-100,-100,0.3322033898,0.2371693122,-100,-100,20.89830508,0.8906267881
20230605_123839,logical_deduction/task.json,295,text-davinci-001,open,5,0,adaptive,None,None,None,None,None,None,0.186440678,0.1994708995,-100,-100,0.3322033898,0.2685168713,-100,-100,11.03389831,0.9509549141
20230606_215635,fact_checker/task.json,6607,text-davinci-003,closed,0,0,adaptive,None,None,None,None,None,None,0.7702436809,0.5140372285,-100,-100,0.7693355532,0.7693355056,-100,-100,25.1881338,0.8889605403
20230607_002234,fact_checker/task.json,6607,text-davinci-003,closed,5,0,adaptive,None,None,None,None,None,None,0.8259421825,0.8253367131,-100,-100,0.8259421825,0.8253367131,-100,-100,2.69623127,0.9581904411
20230607_023827,fact_checker/task.json,6607,text-davinci-003,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.581504465,0.4591497806,-100,-100,-100,-100,-100,-100,8.109429393,-100
20230607_044818,fact_checker/task.json,6607,text-davinci-003,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.8095958832,0.5956976149,-100,-100,-100,-100,-100,-100,1.190404117,-100
20230607_065752,fact_checker/task.json,6607,text-davinci-003,open,0,0,adaptive,None,None,None,None,None,None,0.756924474,0.5068382367,-100,-100,0.4982594218,0.3383608316,-100,-100,31.63992735,0.8099982142
20230607_091632,fact_checker/task.json,6607,text-davinci-003,open,5,0,adaptive,None,None,None,None,None,None,0.828969275,0.8286040238,-100,-100,0.828969275,0.8286040238,-100,-100,2.690479794,0.9583230019
20230607_203610,fact_checker/task.json,6607,text-davinci-001,closed,0,0,adaptive,None,None,None,None,None,None,0.2550325412,0.2038443534,-100,-100,0.5055244438,0.3537335801,-100,-100,20.88875435,0.8550803065
20230607_223403,fact_checker/task.json,6607,text-davinci-001,closed,5,0,adaptive,None,None,None,None,None,None,0.6656576358,0.6446066328,-100,-100,0.6656576358,0.6446066328,-100,-100,3.337369457,0.9563415051
20230608_003132,fact_checker/task.json,6607,text-davinci-001,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.1904041168,0.1832750583,-100,-100,-100,-100,-100,-100,7.657635841,-100
20230608_022633,fact_checker/task.json,6607,text-davinci-001,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.6938095959,0.5460670957,-100,-100,-100,-100,-100,-100,1.306190404,-100
20230608_042223,fact_checker/task.json,6607,text-davinci-001,open,0,0,adaptive,None,None,None,None,None,None,0.6423490238,0.4001728982,-100,-100,0.5507794763,0.5282780453,-100,-100,19.49689723,0.8362523317
20230608_061724,fact_checker/task.json,6607,text-davinci-001,open,5,0,adaptive,None,None,None,None,None,None,0.7198425912,0.7141297238,-100,-100,0.7198425912,0.7141297238,-100,-100,3.120629635,0.9569675922
20230609_122756,modified_arithmetic/task.json,995,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.1366834171,0.1145186953,-100,-100,0.3216080402,0.2080438842,-100,-100,29.74874372,0.8911083341
20230609_122806,modified_arithmetic/task.json,995,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.1457286432,0.1216316858,-100,-100,0.3226130653,0.2084474886,-100,-100,29.74773869,0.890971899
20230609_122814,modified_arithmetic/task.json,995,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.1396984925,0.1170124717,-100,-100,0.3185929648,0.2069144292,-100,-100,29.71959799,0.8911719322
20230609_122822,modified_arithmetic/task.json,995,gpt2,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3507537688,0.2347351579,-100,-100,0.3286432161,0.2148214886,-100,-100,27.24623116,0.8927146196
20230609_122838,modified_arithmetic/task.json,995,gpt2,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3497487437,0.2336983491,-100,-100,0.3306532663,0.2165032915,-100,-100,27.24723618,0.8927088976
20230609_122853,modified_arithmetic/task.json,995,gpt2,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3447236181,0.2293563317,-100,-100,0.3296482412,0.2154942098,-100,-100,27.25226131,0.8926723599
20230609_122909,modified_arithmetic/task.json,995,gpt2,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.1919598,-100
20230609_122918,modified_arithmetic/task.json,995,gpt2,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.28241206,-100
20230609_122926,modified_arithmetic/task.json,995,gpt2,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.2241206,-100
20230609_122935,modified_arithmetic/task.json,995,gpt2,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3256281407,0.25221862,-100,-100,-100,-100,-100,-100,19.67437186,-100
20230609_122951,modified_arithmetic/task.json,995,gpt2,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.327638191,0.2548291475,-100,-100,-100,-100,-100,-100,19.67236181,-100
20230609_123007,modified_arithmetic/task.json,995,gpt2,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3286432161,0.2543060643,-100,-100,-100,-100,-100,-100,19.67135678,-100
20230609_123023,modified_arithmetic/task.json,995,gpt2,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3427135678,0.2284449045,-100,-100,25.22613065,0.8188112378
20230609_123031,modified_arithmetic/task.json,995,gpt2,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3477386935,0.2315424895,-100,-100,25.40100503,0.8187307715
20230609_123040,modified_arithmetic/task.json,995,gpt2,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3417085427,0.2252774917,-100,-100,25.50552764,0.8187175989
20230609_123048,modified_arithmetic/task.json,995,gpt2,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3457286432,0.2271940181,-100,-100,29.00703518,0.8751094341
20230609_123102,modified_arithmetic/task.json,995,gpt2,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.002010050251,0.00183908046,-100,-100,0.3477386935,0.2280149702,-100,-100,29.01708543,0.8750808239
20230609_123117,modified_arithmetic/task.json,995,gpt2,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.343718593,0.2269357536,-100,-100,29.0321608,0.8749923706
20230609_123137,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.08944723618,0.07291925466,97,50,0.3256281407,0.2099830437,48,52,21.76884422,0.8372871876
20230609_123144,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.08944723618,0.07386269644,99,43,0.3246231156,0.210553984,48,50,21.74170854,0.837387085
20230609_123150,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.08944723618,0.07344913151,98,48,0.327638191,0.2125011787,45,54,21.73668342,0.8373777866
20230609_123156,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3005025126,0.205098832,133,83,0.3236180905,0.2080521656,28,23,27.32060302,0.8915840387
20230609_123248,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.2984924623,0.2030658498,133,82,0.3236180905,0.2080521656,29,22,27.32663317,0.8915023208
20230609_123339,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3015075377,0.204749426,131,88,0.3256281407,0.2090998371,28,24,27.31859296,0.8916184902
20230609_123431,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.001005025126,0.001519756839,0,1,-100,-100,-100,-100,13.33567839,-100
20230609_123442,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.001005025126,0.001519756839,0,1,-100,-100,-100,-100,13.34170854,-100
20230609_123452,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.001005025126,0.001519756839,0,1,-100,-100,-100,-100,13.34070352,-100
20230609_123503,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3467336683,0.3135887457,54,75,-100,-100,-100,-100,19.65326633,-100
20230609_123603,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3457286432,0.3131231567,55,73,-100,-100,-100,-100,19.65427136,-100
20230609_123704,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3467336683,0.3135887457,56,74,-100,-100,-100,-100,19.65326633,-100
20230609_123804,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,0,0,0.3577889447,0.2378002673,56,71,83.10050251,0.7780774236
20230609_123813,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0,0,0,0,0.3567839196,0.2369141422,59,68,83.60502513,0.7781242728
20230609_123822,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0,0,0,0,0.3608040201,0.2399356588,52,71,82.35276382,0.7784634829
20230609_123831,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,0,0,0.343718593,0.2271364686,17,15,29.02713568,0.8764108419
20230609_123913,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0,0,2,0,0.343718593,0.2276524645,19,15,29.0361809,0.8763284087
20230609_123956,modified_arithmetic/task.json,995,Rachneet/gpt2-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0,0,0,0,0.343718593,0.2273084672,17,17,29.0321608,0.8763312697
20230609_124240,modified_arithmetic/task.json,995,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.1195979899,0.1052625451,115,98,0.3095477387,0.202546523,57,45,32.8321608,0.8839481473
20230609_124306,modified_arithmetic/task.json,995,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.1185929648,0.1038363022,122,95,0.3115577889,0.2035259549,56,45,32.87738693,0.8839321136
20230609_124331,modified_arithmetic/task.json,995,gpt2-xl,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.1165829146,0.1017194148,118,95,0.3095477387,0.2018935684,53,44,32.94070352,0.8839243054
20230609_124356,modified_arithmetic/task.json,995,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3195979899,0.2105332025,133,102,0.3216080402,0.2102160583,23,16,27.31356784,0.8919882178
20230609_124456,modified_arithmetic/task.json,995,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3206030151,0.2126188135,133,104,0.3216080402,0.2102160583,24,15,27.31457286,0.8920152783
20230609_124556,modified_arithmetic/task.json,995,gpt2-xl,closed,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3175879397,0.2092574419,131,104,0.3216080402,0.2102160583,24,16,27.31758794,0.8920016289
20230609_124658,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.04422110553,0.05913978495,0,44,-100,-100,-100,-100,13.00301508,-100
20230609_124723,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.04422110553,0.05913978495,0,44,-100,-100,-100,-100,12.9798995,-100
20230609_124748,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.0432160804,0.05795148248,0,43,-100,-100,-100,-100,12.98492462,-100
20230609_124815,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3296482412,0.25,4,8,-100,-100,-100,-100,19.67035176,-100
20230609_124920,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3296482412,0.25,6,8,-100,-100,-100,-100,19.67035176,-100
20230609_125026,modified_arithmetic/task.json,995,gpt2-xl,closed-adv,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3296482412,0.25,5,6,-100,-100,-100,-100,19.67035176,-100
20230609_125131,modified_arithmetic/task.json,995,gpt2-xl,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0,0,0,0,0.3477386935,0.2311381637,42,47,26.54874372,0.8278297782
